Entidad,Homicidios,Fecha
Campeche,1,2020-10-31
Chiapas,2,2020-10-31
Chihuahua,8,2020-10-31
Ciudad de México,5,2020-10-31
Coahuila,1,2020-10-31
Colima,0,2020-10-31
Durango,0,2020-10-31
Estado de México,6,2020-10-31
Guanajuato,8,2020-10-31
Guerrero,0,2020-10-31
Hidalgo,1,2020-10-31
Jalisco,0,2020-10-31
Michoacán,4,2020-10-31
Nayarit,0,2020-10-31
Nuevo León,2,2020-10-31
Oaxaca,3,2020-10-31
Puebla,2,2020-10-31
Querétaro,0,2020-10-31
Quintana Roo,0,2020-10-31
San Luis Potosí,0,2020-10-31
Sinaloa,3,2020-10-31
Sonora,4,2020-10-31
Tabasco,0,2020-10-31
Tamaulipas,2,2020-10-31
Tlaxcala,0,2020-10-31
Veracruz,1,2020-10-31
Yucatán,0,2020-10-31
Zacatecas,7,2020-10-31
